cdCartaConsulta,nmProjeto,nmSetor,Regiao,nmAbrangenciaNacional,sgFonte,VlDolar,CpVlDolar,dtRecebimento,dtValidadeRecomendacao,dtAprovDiretoria,dtAssinatura,dtUltimoDesembolsoOriginal,dtUltimoDesembolsoVigente,ano_recebimento,ano_assinatura,fase_tipo,dias_ate_assinatura,dias_ate_ultimo_desembolso,dias_entre_assinatura_e_desembolso,projeto_assinado,projeto_desembolsado,projeto_multi_fonte
59547,Programa de Gestão Fiscal do Estado do Paraná,Fortalecimento Institucional,Sul,Estadual,BID,15000000.0,3750000.0,2008-03-11 00:00:00,,,,,,2008,,Arquivado,,,,False,False,False
59590,Prodetur Paraná,Comércio e Serviços (Turismo),Sul,Estadual,BID,54819000.0,45181000.0,2008-07-03 00:00:00,,,,,,2008,,Arquivado,,,,False,False,False
59624,Projeto de Inclusão e Desenvolvimento Rural Sustentável - Paraná,Agricultura,Sul,Estadual,BIRD,50040000.0,33360000.0,2008-09-25 00:00:00,2012-05-18 00:00:00,,,,,2008,,Arquivado,,,,False,False,False
59667,Programa de Microfranquias: Desenvolvimento e Aplicação por Dekasseguis,Fortalecimento Institucional,Sul,Municipal,BID/FUMIN,603000.0,584934.0,2009-02-13 00:00:00,,,,,,2009,,Arquivado,,,,False,False,False
59832,Programa de Gestão Fiscal do Estado do Paraná,Fortalecimento Institucional,Sul,Estadual,BID,8500000.0,2125000.0,2011-06-13 00:00:00,2016-08-06 00:00:00,2013-11-07,2014-08-06,2019-08-06 00:00:00,2019-08-06 00:00:00,2011,2014.0,Ativo/Executado,1150.0,2976.0,1826.0,True,True,False
59839,Projeto Multissetorial para o Desenvolvimento do Paraná,Desenvolvimento Social,Sul,Estadual,BIRD,350000000.0,363239777.0,2011-07-26 00:00:00,2013-10-17 00:00:00,2012-11-06,2013-12-12,2017-11-30 00:00:00,2019-11-30 00:00:00,2011,2013.0,Ativo/Executado,870.0,3049.0,2179.0,True,True,False
59860,Programa Estadual de Apoio ao Desenvolvimento Urbano e Melhorias de Infraestrutura Municipal - Paraná Urbano III,Crédito,Sul,Estadual,BID,150000000.0,150000000.0,2011-10-11 00:00:00,2014-12-30 00:00:00,2014-12-17,,,,2011,,Arquivado,,,,False,False,False
59872,Programa Integrado de Inclusão Social e Requalificação Urbana - Família Paranaense,Desenvolvimento Social,Sul,Estadual,BID,60000000.0,40000000.0,2011-11-24 00:00:00,2014-03-16 00:00:00,2013-12-16,2014-08-06,2019-08-06 00:00:00,2023-12-31 00:00:00,2011,2014.0,Ativo/Executado,986.0,4420.0,3434.0,True,True,False
59873,Programa Paraná Seguro,Segurança Pública,Sul,Estadual,BID,67200000.0,44800000.0,2011-11-25 00:00:00,2014-03-16 00:00:00,2013-12-18,2017-01-12,2022-01-12 00:00:00,2025-12-31 00:00:00,2011,2017.0,Ativo/Executado,1875.0,5150.0,3275.0,True,True,False
59947,Programa de Reestruturação da Dívida do Estado do Paraná Representada pela Conta de Resultados a Compensar - CRC em Favor da COPEL,Refinanciamento de Dívida,Sul,Estadual,Credit Suisse,750000000.0,0.0,2013-01-29 00:00:00,2015-04-04 00:00:00,,,,,2013,,Arquivado,,,,False,False,False
59995,Programa Estratégico de Infraestutura e Logística de Transporte do Paraná BID V,Logística e Transporte,Sul,Estadual,BID,408000000.0,272000000.0,2013-08-27 00:00:00,,,,,,2013,,Arquivado,,,,False,False,False
60111,Programa Estratégico de Infraestutura e Logística de Transporte do Paraná BID V,Logística e Transporte,Sul,Estadual,BID,235000000.0,200000000.0,2016-12-12 00:00:00,2018-12-06 00:00:00,2017-09-21,2017-12-20,2022-12-20 00:00:00,2025-06-20 00:00:00,2016,2017.0,Ativo/Executado,373.0,3112.0,2739.0,True,True,False
60345,Programa Estadual de Apoio ao Desenvolvimento Urbano e Melhorias de Infraestrutura Municipal - Paraná Urbano III,Desenvolvimento Urbano e Mobilidade,Sul,Estadual,BID,118370100.0,118370100.0,2017-09-20 00:00:00,2020-02-05 00:00:00,2019-12-30,2019-12-30,2023-12-30 00:00:00,2026-04-16 00:00:00,2017,2019.0,Ativo/Executado,831.0,3130.0,2299.0,True,True,False
60478,"Projeto de Modernização da Gestão Fiscal do Estado do Paraná, PROFISCO II PR",Fortalecimento Institucional,Sul,Estadual,BID,50000000.0,5000000.0,2018-10-11 00:00:00,2020-12-13 00:00:00,2019-12-16,2020-09-30,2025-09-30 00:00:00,2025-09-30 00:00:00,2018,2020.0,Ativo/Executado,720.0,2546.0,1826.0,True,True,False
60662,Projeto de Inovação e Modernização da Gestão Pública no Paraná,Fortalecimento Institucional,Sul,Estadual,BIRD,130000000.0,0.0,2020-03-24 00:00:00,2022-05-25 00:00:00,2022-05-09,2022-11-23,2027-10-31 00:00:00,2027-10-31 00:00:00,2020,2022.0,Ativo/Executado,974.0,2777.0,1803.0,True,True,False
60677,Programa Educação para o Futuro do Estado do Paraná,Desenvolvimento Social,Sul,Estadual,BID,90560000.0,28750000.0,2019-11-11 00:00:00,2022-02-06 00:00:00,2021-11-10,2022-09-27,,,2019,2022.0,Ativo/Executado,1051.0,,,True,False,False
60800,Programa Estadual de Habitação - Estado do Paraná - Projeto Vida Nova,Desenvolvimento Social,Sul,Estadual,BID,150000000.0,37500000.0,2021-11-12 00:00:00,2024-04-25 00:00:00,2024-04-10,,,,2021,,Aguardando ação,,,,False,False,False
61118,Projeto Paraná Empreendedor - Promoção do Desenvolvimento Sustentável do Paraná por meio da ampliação do crédito produtivo às MPMEs no contexto pós pandêmico,Crédito,Sul,Estadual,BID,50000000.0,12500000.0,2024-07-11 00:00:00,2026-10-08 00:00:00,,,,,2024,,Em tramitação,,,,False,False,False
61235,Programa de Segurança Hídrica do Paraná,Saneamento Ambiental,Sul,Estadual,BIRD,186000000.0,77000000.0,2024-11-01 00:00:00,2026-12-18 00:00:00,,,,,2024,,Em tramitação,,,,False,False,False
57755,Rodovias PI,Logística e Transporte,Nordeste,Estadual,BIRD,54000000.0,86900000.0,1991-12-10 00:00:00,,1994-03-15,1994-03-25,1999-12-31 00:00:00,1999-12-31 00:00:00,1991,1994.0,Ativo/Executado,836.0,2943.0,2107.0,True,True,False
57945,Reforma do Estado - Piauí,Fortalecimento Institucional,Nordeste,Estadual,BID,35000000.0,0.0,1995-08-22 00:00:00,,,,,,1995,,Arquivado,,,,False,False,False
58010,Projeto de Combate à Pobreza Rural do Piauí,Agricultura,Nordeste,Estadual,BIRD,30000000.0,10000000.0,1995-06-27 00:00:00,,1996-12-12,1997-06-18,2001-06-30 00:00:00,2001-12-30 00:00:00,1995,1997.0,Ativo/Executado,722.0,2378.0,1656.0,True,True,False
58129,Reestr.e Modern.dos Sist.de Arrecad.Tribut.e Fiscal. da Secret. de Fazenda do PI,Fortalecimento Institucional,Nordeste,Estadual,BID,8100000.0,0.0,1995-12-22 00:00:00,,,,,,1995,,Arquivado,,,,False,False,False
58613,2º Programa de Desenvolvimento Rodoviário do Est. do Piauí - PRODER II,Logística e Transporte,Nordeste,Estadual,BIRD,67135000.0,67136000.0,1999-12-16 00:00:00,,,,,,1999,,Arquivado,,,,False,False,False
58653,Projeto de Combate à Pobreza Rural II do Piauí - 1ª FASE,Agricultura,Nordeste,Estadual,BIRD,22500000.0,7500000.0,1999-07-19 00:00:00,,2001-06-26,2002-03-21,2005-06-30 00:00:00,2006-06-30 00:00:00,1999,2002.0,Ativo/Executado,976.0,2538.0,1562.0,True,True,False
58761,Projeto de Combate à Pobreza Rural II do Piauí - 2ª FASE,Agricultura,Nordeste,Estadual,BIRD,22500000.0,7500000.0,1999-07-19 00:00:00,,2006-07-18,2007-07-24,2009-06-30 00:00:00,2010-07-31 00:00:00,1999,2007.0,Ativo/Executado,2927.0,4030.0,1103.0,True,True,False
59053,Proj. de Desenv. Integ. Sustent. da Infra-Est. Bás. p/a Prod. Mineração Turismo,Meio Ambiente,Nordeste,Estadual,BIRD,93800000.0,39300000.0,2003-12-05 00:00:00,,,,,,2003,,Arquivado,,,,False,False,False
59175,Doação -  Ampliação do Programa de Saúde e Saneamento Básico na Área Rural do Estado do Piauí,Saúde,Nordeste,Estadual,KfW/DOAÇÃO,5925000.0,317580.0,2005-04-20 00:00:00,2007-06-10 00:00:00,,2005-12-26,2008-12-31 00:00:00,2016-12-31 00:00:00,2005,2005.0,Ativo/Executado,250.0,4273.0,4023.0,True,True,False
59564,Projeto de Desenvolvimento e Aperfeiçoamento da Gestão Fiscal do Estado do Piauí,Fortalecimento Institucional,Nordeste,Estadual,BID,16951000.0,1787000.0,2008-05-05 00:00:00,2010-10-13 00:00:00,2010-03-16,2010-10-22,2014-10-22 00:00:00,2016-10-22 00:00:00,2008,2010.0,Ativo/Executado,900.0,3092.0,2192.0,True,True,False
59568,Programa de Desenvolvimento Sustentável no Semi-Árido - VIVA O SEMI-ÁRIDO no Estado do Piauí,Agricultura,Nordeste,Estadual,FIDA,12770903.0,9671000.0,2008-05-14 00:00:00,2011-10-13 00:00:00,2011-09-30,2013-04-09,2020-06-30 00:00:00,2022-06-30 00:00:00,2008,2013.0,Ativo/Executado,1791.0,5160.0,3369.0,True,True,False
59627,"Doação - Apoio ao desenvolvimento da região limítrofe do litoral norte dos Estados do Maranhão, Piauí e Ceará, através do turismo sustentável e outras atividades econômicas de grupos sociais com capacidade empreendedora",Comércio e Serviços (Turismo),Nordeste,Estadual,BID/KPRF,750000.0,0.0,2008-10-09 00:00:00,2010-11-26 00:00:00,2010-12-15,,,,2008,,Arquivado,,,,False,False,False
59779,Projeto de Apoio a Geração de Emprego e Renda - PI,Agricultura,Nordeste,Estadual,BIRD,74900000.0,32100000.0,2010-08-09 00:00:00,,,,,,2010,,Arquivado,,,,False,False,False
59783,Fortalecimento do Sistema de Inovação Tecnológica do Estado do Piauí,P & D e Inovação,Nordeste,Estadual,MLW,27445353.624,7804458.376,2010-09-15 00:00:00,2013-07-06 00:00:00,,,,,2010,,Arquivado,,,,False,False,False
59799,Doação - Projeto de Apoio à Geração de Emprego e Renda - PROGERE - PI,Agricultura,Nordeste,Estadual,BIRD/SFLAC,375000.0,0.0,2010-12-07 00:00:00,2013-07-06 00:00:00,,,,,2010,,Arquivado,,,,False,False,False
59836,Programa de Desenvolvimento Sustentável do Piauí,Encargos Especiais,Nordeste,Estadual,BIRD,350000000.0,0.0,2011-07-07 00:00:00,,2012-03-06,2012-05-15,2013-03-30 00:00:00,2013-03-30 00:00:00,2011,2012.0,Ativo/Executado,313.0,632.0,319.0,True,True,False
60022,PIAUÍ - PILARES DE CRESCIMENTO E INCLUSÃO SOCIAL (SWAp),Desenvolvimento Social,Nordeste,Estadual,BIRD,120000000.0,1118685570.0,2013-10-30 00:00:00,2016-05-13 00:00:00,2015-12-21,2016-04-27,2020-12-31 00:00:00,2021-12-31 00:00:00,2013,2016.0,Ativo/Executado,910.0,2984.0,2074.0,True,True,False
60023,"PIAUÍ: CRESCIMENTO SUSTENTÁVEL E INCLUSIVO (""DPL"")",Encargos Especiais,Nordeste,Estadual,BIRD,200000000.0,0.0,2013-10-30 00:00:00,2016-03-26 00:00:00,2015-12-21,2016-04-27,2017-08-31 00:00:00,2017-08-31 00:00:00,2013,2016.0,Ativo/Executado,910.0,1401.0,491.0,True,True,False
60322,Projeto de Modernização da Gestão Fiscal do Estado do Piauí,Fortalecimento Institucional,Nordeste,Estadual,BID,44935000.0,5065000.0,2017-02-22 00:00:00,2019-05-26 00:00:00,2017-12-15,2019-01-22,2024-01-22 00:00:00,2025-01-22 00:00:00,2017,2019.0,Ativo/Executado,699.0,2891.0,2192.0,True,True,False
60427,Projeto de Inclusão Produtiva e Cidadania para o Semiárido Piauiense,Agricultura,Nordeste,Estadual,FIDA,20000000.0,5000000.0,2017-11-30 00:00:00,,,,,,2017,,Arquivado,,,,False,False,False
60664,"PROJETO INTEGRADO DE SEGURANÇA HÍDRICA, SUSTENTABILIDADE AMBIENTAL E DESENVOLVIMENTO SOCIOPRODUTIVO DA BACIA DOS RIOS PIAUI E CANINDE ESTADO DO PIAUÍ",Saneamento Básico,Nordeste,Estadual,BID,100000000.0,29500000.0,2019-11-11 00:00:00,,,,,,2019,,Arquivado,,,,False,False,True
60664,"PROJETO INTEGRADO DE SEGURANÇA HÍDRICA, SUSTENTABILIDADE AMBIENTAL E DESENVOLVIMENTO SOCIOPRODUTIVO DA BACIA DOS RIOS PIAUI E CANINDE ESTADO DO PIAUÍ",Saneamento Básico,Nordeste,Estadual,FIDA,18000000.0,29500000.0,2019-11-11 00:00:00,,,,,,2019,,Arquivado,,,,False,False,True
60786,"Projeto Integrado de Segurança Hídrica, Sustentabilidade Ambiental e Desenvolvimento Socioprodutivo da Bacia dos rios Piauí e Canindé Estado Do Piauí - Piauí Sustentável e Inclusivo (PSI)",Desenvolvimento Social,Nordeste,Estadual,BID,100000000.0,25000000.0,2021-07-16 00:00:00,2023-11-08 00:00:00,2022-10-12,2023-11-28,2029-11-28 00:00:00,2029-11-28 00:00:00,2021,2023.0,Ativo/Executado,865.0,3057.0,2192.0,True,True,True
60786,"Projeto Integrado de Segurança Hídrica, Sustentabilidade Ambiental e Desenvolvimento Socioprodutivo da Bacia dos rios Piauí e Canindé Estado Do Piauí - Piauí Sustentável e Inclusivo (PSI)",Desenvolvimento Social,Nordeste,Estadual,FIDA,18000000.0,4500000.0,2021-07-16 00:00:00,2023-11-08 00:00:00,2023-11-28,2023-11-25,,,2021,2023.0,Ativo/Executado,862.0,,,True,False,True
60804,"Programa de Sustentabilidade Fiscal, Eficiência e Eficácia do Gasto Público do Estado do Piauí",Fortalecimento Institucional,Nordeste,Estadual,BIRD,50000000.0,5000000.0,2021-08-13 00:00:00,2023-12-22 00:00:00,2023-10-03,2024-03-11,2029-06-29 00:00:00,2029-06-29 00:00:00,2021,2024.0,Ativo/Executado,941.0,2877.0,1936.0,True,True,False
60832,Programa de Investimento em saúde e proteção social para recuperação do desenvolvimento humano pós-COVID19 no Piauí,Desenvolvimento Social,Nordeste,Estadual,BIRD,50000000.0,12500000.0,2021-11-12 00:00:00,2023-12-22 00:00:00,2023-10-05,2024-08-07,2029-06-30 00:00:00,2029-06-30 00:00:00,2021,2024.0,Ativo/Executado,999.0,2787.0,1788.0,True,True,False
60835,Projeto Piauí: Pilares de Crescimento e Inclusão Social II,Agricultura,Nordeste,Estadual,BIRD,50000000.0,12500000.0,2022-03-10 00:00:00,2024-04-25 00:00:00,,,,,2022,,Aguardando ação,,,,False,False,False
60836,Projeto Piauí Verde e Sustentável,Meio Ambiente,Nordeste,Estadual,AFD,42018600.0,10504650.0,2022-07-11 00:00:00,2025-05-12 00:00:00,,,,,2022,,Em tramitação,,,,False,False,False
61058,"Programa de recuperação e manutenção proativa, segura e resiliente de rodovias estaduais do Piauí",Logística e Transporte,Nordeste,Estadual,BIRD,150000000.0,37500000.0,2024-07-29 00:00:00,,,,,,2024,,Arquivado,,,,False,False,False
61188,Projeto de Modernização da Gestão Fiscal do Estado do Piauí PROFISCO III - PI,Fortalecimento Institucional,Nordeste,Estadual,BID,53000000.0,5300000.0,2024-10-17 00:00:00,,,,,,2024,,Aguardando ação,,,,False,False,False
61201,Programa para a Transformação Digital do Governo do Estado do Piauí - PIAUÍ MAIS DIGITAL,Fortalecimento Institucional,Nordeste,Estadual,BID,50000000.0,12500000.0,2024-10-25 00:00:00,2026-12-18 00:00:00,,,,,2024,,Em tramitação,,,,False,False,False
61250,Projeto: Piauí Sustentável e Desenvolvido (Piauí Futuro),Refinanciamento de Dívida,Nordeste,Estadual,BIRD,600000000.0,0.0,2024-10-25 00:00:00,2026-12-18 00:00:00,,,,,2024,,Em tramitação,,,,False,False,False
61251,"Programa de recuperação e manutenção proativa, segura e resiliente de rodovias estaduais do Piauí",Logística e Transporte,Nordeste,Estadual,BIRD,150000000.0,37500000.0,2024-10-31 00:00:00,,,,,,2024,,Aguardando ação,,,,False,False,False
61257,Projeto de Sustentabilidade Fiscal e Ambiental do Estado do Piaui,Refinanciamento de Dívida,Nordeste,Estadual,BID,380000000.0,0.0,2024-10-31 00:00:00,2026-12-18 00:00:00,,,,,2024,,Em tramitação,,,,False,False,False
61258,Projeto de Fortalecimento do SUS do Estado do Piauí,Desenvolvimento Social,Nordeste,Estadual,BID,128000000.0,32000000.0,2024-11-01 00:00:00,,,,,,2024,,Aguardando ação,,,,False,False,False
57862,Saneamento Básico da Bacia da Baía da Guanabara,Saneamento Básico,Sudeste,Estadual,JICA,237000000.0,206000000.0,1991-08-09 00:00:00,,,1994-03-29,2003-07-25 00:00:00,2006-12-25 00:00:00,1991,1994.0,Ativo/Executado,963.0,5617.0,4654.0,True,True,True
57862,Saneamento Básico da Bacia da Baía da Guanabara,Saneamento Básico,Sudeste,Estadual,BID,300000000.0,206000000.0,1991-08-09 00:00:00,,1993-11-17,1994-03-09,1999-03-09 00:00:00,2004-07-09 00:00:00,1991,1994.0,Ativo/Executado,943.0,4718.0,3775.0,True,True,True
57862,Saneamento Básico da Bacia da Baía da Guanabara,Saneamento Básico,Sudeste,Estadual,BID,50000000.0,206000000.0,1991-08-09 00:00:00,,1993-11-17,1994-03-09,1999-03-09 00:00:00,2006-01-09 00:00:00,1991,1994.0,Ativo/Executado,943.0,5267.0,4324.0,True,True,True
57962,Desenv. Social e Ambiental da Área do Porto de Sepetiba,Meio Ambiente,Sudeste,Estadual,BID,441000000.0,176000000.0,1995-04-17 00:00:00,,,,,,1995,,Arquivado,,,,False,False,False
57966,Programa Estadual de Transportes,Desenvolvimento Urbano e Mobilidade,Sudeste,Estadual,BIRD,186000000.0,85635000.0,1995-04-18 00:00:00,,1998-03-05,1999-06-01,2002-06-30 00:00:00,2008-06-30 00:00:00,1995,1999.0,Ativo/Executado,1505.0,4822.0,3317.0,True,True,False
57967,Proteção ao Meio Amb. e Des. Urb. Baixada Fluminense - PRIMADU,Desenvolvimento Urbano e Mobilidade,Sudeste,Estadual,BIRD,0.0,0.0,1995-04-18 00:00:00,,,,,,1995,,Arquivado,,,,False,False,False
57968,Programa de Urbanização de Bairros da Baixada Fluminense,Saneamento Básico,Sudeste,Estadual,BID,180000000.0,120000000.0,1995-05-14 00:00:00,,1997-09-17,1999-07-28,2003-07-28 00:00:00,2007-12-28 00:00:00,1995,1999.0,Ativo/Executado,1536.0,4611.0,3075.0,True,True,False
57975,Programa Baixada Viva II (Urbanização e Saneamento),Saneamento Básico,Sudeste,Estadual,BID,144400000.0,0.0,1940-01-01 00:00:00,,,,,,1940,,Arquivado,,,,False,False,False
58105,Desenv. Social E Ambiental da Area do Porto de Sepetiba,Logística e Transporte,Sudeste,Estadual,BIRD,0.0,0.0,1940-01-01 00:00:00,,,,,1996-04-06 00:00:00,1940,,Arquivado,,20550.0,,False,True,False
58112,Reforma Do Estado - RJ PRO-RIO,Fortalecimento Institucional,Sudeste,Estadual,BIRD,250000000.0,0.0,1995-12-01 00:00:00,,1997-07-17,1998-03-27,1998-12-31 00:00:00,1999-12-31 00:00:00,1995,1998.0,Ativo/Executado,847.0,1491.0,644.0,True,True,False
58114,Modernização do Setor Tributário do Est. RJ,Fortalecimento Institucional,Sudeste,Estadual,BID,20200000.0,0.0,1996-03-04 00:00:00,,,,,,1996,,Arquivado,,,,False,False,False
58140,Programa Estadual de Transportes - PET,Logística e Transporte,Sudeste,Estadual,WB-JG,684000.0,0.0,1990-01-01 23:59:00,,1996-08-28,1996-08-28,1997-12-31 00:00:00,1998-08-31 00:00:00,1990,1996.0,Ativo/Executado,2430.0,3163.0,733.0,True,True,False
58263,POWER DISTRIBUTION,Energia,Sudeste,Federal,BIRD,20000000.0,0.0,1940-01-01 00:00:00,,1973-04-10,1973-04-16,,1977-12-31 00:00:00,1940,1973.0,Ativo/Executado,12159.0,13879.0,1720.0,True,True,False
58480,Programa de Recuperação Ambiental da Baía de Guanabara - 2ª FASE,Saneamento Básico,Sudeste,Estadual,JBIC,452427000.0,49666000.0,2004-07-02 00:00:00,,,,,,2004,,Arquivado,,,,False,False,True
58480,Programa de Recuperação Ambiental da Baía de Guanabara - 2ª FASE,Saneamento Básico,Sudeste,Estadual,BID,258433000.0,49666000.0,2004-07-02 00:00:00,,,,,,2004,,Arquivado,,,,False,False,True
58480,Programa de Recuperação Ambiental da Baía de Guanabara - 2ª FASE,Saneamento Básico,Sudeste,Estadual,COFACE,61600000.0,49666000.0,2004-07-02 00:00:00,,,,,,2004,,Arquivado,,,,False,False,True
58622,Projeto de Desenvolvimento Rural Sustentável em Microbacias Hidrográficas - RJ,Agricultura,Sudeste,Estadual,BIRD,39500000.0,39500000.0,1999-04-12 00:00:00,2009-06-06 00:00:00,2009-09-10,2009-12-14,2015-11-30 00:00:00,2016-11-30 00:00:00,1999,2009.0,Ativo/Executado,3899.0,6442.0,2543.0,True,True,False
58642,Prog. de Educ. Profissionale Fortalecimento Institucional do Setor Rural - RJ,Educação,Sudeste,Estadual,BID/FUMIN,2385000.0,924000.0,1999-06-04 00:00:00,,,,,,1999,,Arquivado,,,,False,False,False
58654,Projeto Ete Aterrado,Saneamento Básico,Sudeste,Federal,JBIC,3888000.0,3888000.0,1999-08-06 00:00:00,,,,,,1999,,Arquivado,,,,False,False,False
58655,Projeto de Inovação Gerencial do Sistema Educacional do Estado do Rj com o Bird,Educação,Sudeste,Estadual,BIRD,80000000.0,80000000.0,1999-08-06 00:00:00,,,,,,1999,,Arquivado,,,,False,False,False
58680,Proteção da Mata Atlântica no Rio de Janeiro,Meio Ambiente,Sudeste,Estadual,PPG7,7669378.22854478,5135564.6,1999-08-19 00:00:00,,,2001-02-02,2004-12-31 00:00:00,2012-12-01 00:00:00,1999,2001.0,Ativo/Executado,533.0,4853.0,4320.0,True,True,False
58688,Improving Energy Efficiency in Industries in the State of Rio de Janeiro,Meio Ambiente,Sudeste,Estadual,GEF/PNUD,0.0,0.0,1999-11-09 00:00:00,,,,,,1999,,Arquivado,,,,False,False,False
58717,DOAÇÃO - Projeto para Melhoria de Qualidade de Educação Básica -RJ,Educação,Sudeste,Estadual,WB-JG,428000.0,0.0,2000-04-28 00:00:00,,,2001-06-21,2003-03-25 00:00:00,2003-03-25 00:00:00,2000,2001.0,Ativo/Executado,419.0,1061.0,642.0,True,True,False
58790,Gerenciamento Integrado de Agroecossistemas Norte/Noroeste,Meio Ambiente,Sudeste,Estadual,GEF,200000.0,24000.0,2001-01-09 00:00:00,,2005-05-31,2005-05-31,2011-11-30 00:00:00,2011-11-30 00:00:00,2001,2005.0,Ativo/Executado,1603.0,3977.0,2374.0,True,True,False
58839,Projeto Aquisição de Equipamentos Médico-Hospitares - RJ,P & D e Inovação,Sudeste,Estadual,AGROINVEST,17000000.0,0.0,1940-01-01 00:00:00,,,,,,1940,,Arquivado,,,,False,False,False
58843,Projeto Limpeza Urbana na Cidade do Rio de Janeiro,Desenvolvimento Urbano e Mobilidade,Sudeste,Estadual,ITALIA,1400000.0,0.0,1940-01-01 00:00:00,,,,,,1940,,Arquivado,,,,False,False,False
58861,Despoluição da Baia de Guanabara - RJ,Meio Ambiente,Sudeste,Estadual,JBIC,248000000.0,0.0,1940-01-01 00:00:00,,,,,,1940,,Arquivado,,,,False,False,False
58902,Gerenciamento Integrado de Agroecossistemas em Microbacias Hidrográficas do Norte/Noroeste Fluminense,Meio Ambiente,Sudeste,Estadual,GEF/BIRD,6750000.0,8200000.0,2001-09-27 00:00:00,,2005-06-30,2005-06-30,2010-11-30 00:00:00,2011-11-30 00:00:00,2001,2005.0,Ativo/Executado,1372.0,3716.0,2344.0,True,True,False
59065,Programa Urbanização Integrada Bairros da Baixada Fluminense - Fase II,Saneamento Básico,Sudeste,Estadual,BID,210000000.0,90000000.0,2004-02-06 00:00:00,,,,,,2004,,Arquivado,,,,False,False,False
59073,Ecolm - Our Lady of Mercy School,Meio Ambiente,Sudeste,Estadual,GEF,25000.0,0.0,1990-01-01 23:59:00,,,,,,1990,,Arquivado,,,,False,False,False
59088,Programa Desconcentração Espacial das Ativ. Econ. do RJ e Geração de Empregos/Renda pelo Aumento da Competitividade dos Arranjos Prod. Locais,Indústria,Sudeste,Estadual,BID,10000000.0,10000000.0,2004-05-05 00:00:00,,,,,,2004,,Arquivado,,,,False,False,False
59340,Projeto de Melhoria na Qualidade da Educação do Estado do Rio de Janeiro - RJ,Educação,Sudeste,Estadual,BIRD,108500000.0,46500000.0,2006-01-31 00:00:00,,,,,,2006,,Arquivado,,,,False,False,False
59443,Doação - Plano Diretor Estratégico de Desenvolvimento Sustentável da Meso-Região do Arco Rodoviário do Rio de Janeiro,Desenvolvimento Urbano e Mobilidade,Sudeste,Estadual,BID/JSF,960.0,240000.0,2007-02-12 00:00:00,2009-02-26 00:00:00,,,,,2007,,Arquivado,,,,False,False,False
59444,Doação - Apoio ao Programa de Desenvolvimento Urbano e Modernização da Infra-Estrutura e Habitação das Comunicações da Rocinha no Rio de Janeiro - Brasil,Desenvolvimento Urbano e Mobilidade,Sudeste,Estadual,BID/JSF,1170000.0,234000.0,2007-02-12 00:00:00,2009-02-26 00:00:00,,,,,2007,,Arquivado,,,,False,False,False
59445,Doação - Diagnóstico Sobre o Ambiente para Investimento no Estado do Rio de Janeiro,Meio Ambiente,Sudeste,Estadual,BID,640000.0,160000.0,2007-02-12 00:00:00,2009-02-26 00:00:00,,,,,2007,,Arquivado,,,,False,False,False
59452,Doação - Atualização do Plano Diretor de Recursos Hídricos da Bacia do Rio Iguaçu-Sarapuí/RJ,Desenvolvimento Urbano e Mobilidade,Sudeste,Estadual,BID,480000.0,120000.0,2007-02-12 00:00:00,2009-06-08 00:00:00,,,,,2007,,Arquivado,,,,False,False,False
59475,Doação - Fundo de Assistência Preparatória ao Projeto de Desenvolvimento Rural Sustentável em Microbacias Hidrográficas-RJ,Agricultura,Sudeste,Estadual,WB-JG,385000.0,0.0,2007-06-21 00:00:00,,2007-07-31,2007-07-31,2008-07-20 00:00:00,2009-06-30 00:00:00,2007,2007.0,Ativo/Executado,40.0,740.0,700.0,True,True,False
59494,Doação Corredor de Ônibus Expresso Metropolitano,Desenvolvimento Urbano e Mobilidade,Sudeste,Estadual,BID,1500000.0,375000.0,2007-08-22 00:00:00,,2008-04-23,2008-06-30,2009-07-31 00:00:00,2011-04-27 00:00:00,2007,2008.0,Ativo/Executado,313.0,1344.0,1031.0,True,True,False
59495,Programa Estadual de Transportes - PET - Adicional ao Contrato BIRD 4291 BR,Logística e Transporte,Sudeste,Estadual,BIRD,44000000.0,0.0,2007-08-24 00:00:00,,2008-02-12,2008-05-13,2009-06-30 00:00:00,2009-06-30 00:00:00,2007,2008.0,Ativo/Executado,263.0,676.0,413.0,True,True,False
59516,Doação - Estratégia de Gestão Ambiental para o Desenvolvimento da Região da Baía de Sepetiba,Desenvolvimento Urbano e Mobilidade,Sudeste,Estadual,BID,840000.0,210000.0,2007-11-12 00:00:00,,2009-05-22,2009-11-17,2011-08-17 00:00:00,2011-08-17 00:00:00,2007,2009.0,Arquivado,736.0,1374.0,638.0,True,True,False
59536,Doação - Rio - Estado da Bicicleta,Desenvolvimento Urbano e Mobilidade,Sudeste,Estadual,BID,480000.0,120000.0,2008-01-25 00:00:00,,2009-01-26,2009-06-01,2010-06-01 00:00:00,2012-02-29 00:00:00,2008,2009.0,Ativo/Executado,493.0,1496.0,1003.0,True,True,False
59540,Doação - Reforma Estrutural de Órgãos da Administração Indireta do Estado do Rio de Janeiro,Fortalecimento Institucional,Sudeste,Estadual,BIRD,878000.0,175000.0,2008-02-25 00:00:00,,,,,,2008,,Arquivado,,,,False,False,False
